p_id,p_name,address,tags,open_time,open_day,category,price,p_rate,link
950,탄허기념박물관,강남구,#가족과함께#교육여행#교육프로그램#남녀노소#문화시설#불교#불교문화,,,2.0,,,
951,서울아트센터 공평갤러리,종로구,#공평갤러리#도심여행#문화시설#문화예술#미술관#복합문화공간#서울아트센터,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4438496-Reviews-Seoul_Art_Center_Gongpyeong_Gallery-Seoul.html
952,백암아트홀,강남구,#공연관람#기획공연#나홀로여행#남녀노소#도심여행#문화공간#문화시설,,,2.0,,,
954,주한중국문화원,종로구,#문화시설#복합문화공간#열린문화공간#주한중국문화원,,,2.0,,,
955,유즈패밀리,종로구,#가족과함께#근대한옥#문화시설#문화체험#수도권#아이와함께#유즈패밀리,,,2.0,,,
956,이스탄불문화원,강남구,#문화시설#문화적교류#이스탄불문화원#터키,,,2.0,,,
958,포니정홀,강남구,#공연#남녀노소#문화공간#문화시설#문화예술#복합문화공간#수도권,,,2.0,,,
960,샘터화랑,서초구,#남녀노소#문화공간#문화시설#문화예술#문화예술공간#미술작품#복합문화공간,,,2.0,,,
961,김리아 갤러리,강남구,#남녀노소#문화공간#문화시설#문화예술#문화예술공간#미술작품#복합문화공간,,,2.0,,,
962,갤러리 M,종로구,#남녀노소#문화공간#문화시설#문화예술#문화예술공간#미술작품#복합문화공간,,,2.0,,,
963,본화랑,종로구,#문화공간#문화시설#문화예술#문화예술공간#미술인#미술작품#복합문화공간,,,2.0,,,
965,학전블루 소극장,종로구,#기획공연#남녀노소#문화시설#소극장#연인과함께#이색체험#종로가볼만한곳,,,2.0,,,
966,쉼박물관,종로구,#기획전시#문화공간#문화시설#박물관#복합문화공간#상설전시#소장품,,,2.0,,,
968,씽크씽크미술관,강남구,#겨울방학가볼만한곳#당일치기여행#문화시설#문화예술#미술관#씽크씽크미술관,,,2.0,,,
969,아프리카미술관,종로구,#남녀노소#문화시설#문화예술#미세먼지_피하는_실내여행#복합문화공간,,,2.0,,,
970,윤스칼라,마포구,#남녀노소#드라마#문화시설#상설전시#수도권#연인과함께#윤스칼라,,,2.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d12496146-Reviews-Yoon_s_Color-Seoul.html
971,청원산방,종로구,#가족과함께#공연/전시#공예체험#공예품#문화공간#문화시설#아이와함께,,,2.0,,,
972,신촌문화발전소,서대문구,#가족과함께#공연장#문화시설#문화예술활동#복합문화#복합문화공간,,,2.0,,,
974,선농단역사문화관(서울),동대문구,#문화시설#서울#선농단역사문화관#아이와 함께#전통&역사문화체험,,,2.0,,,
977,밀알미술관,강남구,#남녀노소#데이트코스#도심여행#무더위_피해_실내여행#문화시설#미술관,,,2.0,,,
978,한미사진미술관,송파구,#당일치기여행#데이트코스#도심여행#문화공간#문화시설#미술관#미술작품,,,2.0,,,
979,푸드뱅크마켓 신월점&50스타트센터,양천구,#문화복지향상#문화시설#복합문화공간#복합문화시설#상담#열린문화공간,,,2.0,,,
982,종이나라박물관,중구,#나들이#단체관람#도심여행#문화시설#박물관#실내여행지#아이와함께,,,2.0,,,
983,갤러리 S.P,강남구,#도자기#문화공간#문화시설#복합문화공간#열린문화공간#조각#조각품,,,2.0,,,
984,주한영국문화원,중구,#다문화#문화시설#문화행사#수도권#주한영국문화원#체험학습,,,2.0,,,
986,주한독일문화원,용산구,#교과서속여행#문화시설#문화행사#사계절#수도권#실내여행지#아이와함께,,,2.0,,,
987,주한이탈리아문화원,용산구,#교과서속여행#도서관#문화시설#문화행사#사계절#수도권#실내여행지,,,2.0,,,
988,동작문화원,동작구,#공연장#교과서속여행#동작문화원#문화시설#수도권#아이와함께#연인과함께,,,2.0,,,
989,금천문화원,금천구,#금천문화원#문화시설#복합문화공간#열린문화공간,,,2.0,,,
990,관악문화원,관악구,#관악문화원#문화강좌#문화시설#복합문화공간#열린문화공간,,,2.0,,,
991,강동문화원,강동구,#강동문화원#문화강좌#문화시설#복합문화공간#열린문화공간,,,2.0,,,
992,마포문화원,마포구,#마포문화원#문화시설#복합문화공간#열린문화공간#친구와 함께,,,2.0,,,
993,양천문화원,양천구,#문화강좌#문화시설#복합문화공간#양천문화원#열린문화공간,,,2.0,,,
995,라트어린이극장,강남구,#나들이#도심여행#라트어린이극장#문화시설#아이와함께#어린이날가볼만한곳,,,2.0,,,
996,강북문화원,강북구,#강북문화원#문화시설,,,2.0,,,
1123,고덕사회체육센터(실내수영장),강동구,#건강#고덕사회체육센터#레포츠#수도권#운동,,,3.0,,,
1124,[북악하늘길 형제봉오름길] 하늘마루~형제봉,성북구,#레포츠#북악하늘길#성북구#트레킹,,,3.0,,,
1125,[북악하늘길 스카이웨이] 하늘한마당~하늘마루,성북구,#레포츠#북악하늘길#성북구#트레킹,,,3.0,,,
1129,양천구 둘레길(도심형),양천구,#도심공원#도심여행#둘레길#레포츠#산책코스#양천구#휴식공간#휴식하기좋은곳,,,3.0,,,
1130,양천구 둘레길(하천형),양천구,#둘레길#레포츠#산책하기좋은곳#서울산책#아이와함께#양천구#휴식하기좋은곳,,,3.0,,,
1131,양천구 둘레길(산림형),양천구,#남녀노소#둘레길#레포츠#산책하기좋은곳#서울산책#양천구#힐링산책,,,3.0,,,
1137,종로구시설관리공단 종로구민회관(실내),종로구,#구민회관#레포츠#복합문화센터#실내운동#종로구,,,3.0,,,
1139,강동그린웨이 가족캠핑장,강동구,#가족여행#강동구#레포츠#자연환경#주말여행#캠핑장#힐링여행,,,3.0,,,
1140,문래청소년수련관 수영장(실내),영등포구,#레포츠#수영장#영등포구#청소년수련관,,,3.0,,,
1141,정립회관 수영센터(실내),광진구,#광진구#레포츠#수영장#스포츠센터,,,3.0,,,
1142,클라이밍클럽 더탑,송파구,#레포츠#수도권#클라이밍#클라이밍클럽더탑,,,3.0,,,
1143,서초YMCA 수영장(실내),서초구,#레포츠,,,3.0,,,
1144,날개클럽,마포구,#레포츠,,,3.0,,,
1145,그랜드 워커힐 리버파크(야외수영장),광진구,#레포츠#수영장#실외#연인과함께#워커힐,,,3.0,,,
1146,어린이회관 수영장(실외),광진구,#레포츠,,,3.0,,,
1147,가디언 클럽바다,강동구,#레포츠,,,3.0,,,
1148,YMCA 송파 수영장(실내),송파구,#레포츠,,,3.0,,,
1149,산호수중,동대문구,#레포츠,,,3.0,,,
1150,해밀톤호텔 수영장(실외),용산구,#레포츠,,,3.0,,,
1151,서대문문화체육회관 실내수영장,서대문구,#레포츠,,,3.0,,,
1152,대신샹제리제 휘트니스클럽(실내수영장),강남구,#레포츠,,,3.0,,,
1153,반트(실내수영장),강남구,#레포츠,,,3.0,,,
1154,롯데호텔 실내수영장,중구,#레포츠,,,3.0,,,
1155,용산초등학교 실내수영장,용산구,#레포츠,,,3.0,,,
1156,역삼청소년수련관(실내수영장),강남구,#레포츠,,,3.0,,,
1158,리버시티,강남구,#레저스포츠#레포츠#수상스포츠#여름피서지#익스트림스포츠#친구와함께,,,3.0,,,
1159,송강카누학교 서울분교,광진구,#레포츠#연인과함께#이색체험#체험프로그램#친구와함께#카누체험,,,3.0,,,
1164,한강시민공원 여의도수영장(실외),영등포구,#가족과함께#남녀노소#레포츠#아이와함께#여름피서지#여의도#친구와함께,,,3.0,,,
1165,한강시민공원 잠실수영장(실외),송파구,#가족과함께#레포츠#아이와함께#여름피서지#친구와함께#한강시민공원,,,3.0,,,
1166,한강시민공원 잠원수영장(실외),서초구,#레포츠#아이와함께#여름피서지#잠원수영장#친구와함께#한강시민공원,,,3.0,,,
1168,한강시민공원 난지캠핑장,마포구,#레포츠#마포구#캠핑장#한강시민공원,,,3.0,,,https://www.tripadvisor.co.kr/Hotel_Review-g294197-d4412935-Reviews-Nanji_Camp-Seoul.html
1170,문래청소년수련관,영등포구,#레포츠#복합문화시설#영등포구#청소년수련원,,,3.0,,,
1171,목동청소년수련관,양천구,#교육프로그램#레포츠#양천구#청소년수련원,,,3.0,,,
1172,서울여성플라자,동작구,#교육프로그램#동작구#레포츠#여성복합문화공간,,,3.0,,,
1173,올림픽유스호스텔,송파구,#레포츠#송파구#올림픽유스호스텔#청소년수련원,,,3.0,,,
1174,서울특별시립 보라매청소년수련관,동작구,#교육프로그램#동작구#레포츠#보라매청소년수련관#청소년수련원,,,3.0,,,
1175,서울특별시립수서청소년수련관,강남구,#강남구#레포츠#수서청소년수련관#청소년수련원,,,3.0,,,
1176,서울청소년수련관,중구,#교육프로그램#레포츠#서울중구#청소년수련원,,,3.0,,,
1177,강남청소년수련관,강남구,#강남구#강남청소년수련관#레포츠#청소년수련원,,,3.0,,,
1178,세븐럭카지노(강북힐튼점),중구,#레포츠#서울중구#세븐럭카지노#이색체험,,,3.0,,,
1179,세븐럭카지노(강남코엑스점),강남구,#강남구#레포츠#세븐럭카지노#이색체험,,,3.0,,,
1181,서울 YMCA 체육교육부,종로구,#YMCA#레포츠#종로구#체육센터,,,3.0,,,
1182,태평백화점 스포츠센터,동작구,#교육프로그램#동작구#레포츠#스포츠센터#태평백화점,,,3.0,,,
1183,호텔롯데 휘트니스클럽,중구,#레포츠#롯데호텔#서울중구#헬스클럽,,,3.0,,,
1184,관악산 자락길,관악구,#관악구#관악산#레포츠#무장애숲길#산책코스,,,3.0,,,
1185,그랜드워커힐 피트니스센터,광진구,#광진구#그랜드워커힐#그랜드워커힐피트니스센터#레포츠#피트니스센터,,,3.0,,,
1188,여의도 둘레길(여의도 자전거도로),영등포구,#레포츠#산책코스#수변산책로#여의도#자전거코스,,,3.0,,,
1189,롯데월드 아이스링크(실내),송파구,#겨울스포츠#레포츠#롯데월드#스케이트장#실내데이트#연인과함께,,,3.0,,,
1190,신림체육센터,관악구,#레포츠,,,3.0,,,
1191,강서청소년회관,강서구,#레포츠,,,3.0,,,
1192,관악청소년회관,관악구,#레포츠,,,3.0,,,
1193,사당청소년문화의집,동작구,#레포츠,,,3.0,,,
1194,역사문화관광스탬프투어,강북구,#레포츠,,,3.0,,,
1195,scg스포츠아카데미,은평구,#scg스포츠아카데미#도심여행#레포츠#사계절#연인과함께#주말추천여행지,,,3.0,,,
1196,관악구민운동장,관악구,#레포츠,,,3.0,,,
1197,금호스포츠센터,노원구,#금호스포츠센터#레포츠#수도권#스포츠,,,3.0,,,
1198,KBS스포츠월드,강서구,#레포츠,,,3.0,,,
1200,와우라스포짐 광장점,광진구,#레포츠,,,3.0,,,
1201,스킨/스쿠버 다이빙,송파구,#레포츠,,,3.0,,,
1203,[북한산 둘레길] 8 구름정원길,은평구,#걷기코스#구름정원길#레포츠#북한산둘레길,,,3.0,,,
1204,[북한산 둘레길] 5 명상길,성북구,#레포츠,,,3.0,,,
1205,[북한산 둘레길] 7 옛성길,종로구,#레포츠,,,3.0,,,
1206,[북한산 둘레길] 10 내시묘역길,은평구,#레포츠,,,3.0,,,
1207,[북한산 둘레길] 3 흰구름길,강북구,#레포츠,,,3.0,,,
1208,[북한산 둘레길] 4 솔샘길,성북구,#레포츠,,,3.0,,,
1209,[북한산 둘레길] 2 순례길,강북구,#레포츠,,,3.0,,,
1210,[북한산 둘레길] 1 소나무숲길,강북구,#레포츠,,,3.0,,,
1211,[서울둘레길 5코스] 관악산코스,관악구,#레포츠,,,3.0,,,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d17382621-Reviews-Seoul_Trail-Seoul.html
1212,[서울둘레길 7코스] 봉산·앵봉산코스,강서구,#레포츠,,,3.0,,,
1213,[서울둘레길 8코스] 북한산코스,은평구,#레포츠,,,3.0,,,
1214,[서울둘레길 4코스] 대모·우면산코스,강남구,#레포츠,,,3.0,,,
1215,[서울둘레길 1코스] 수락·불암산코스,도봉구,#레포츠#서울둘레길#수도권#수락불암산코스,,,3.0,,,
1216,[서울둘레길 3코스] 고덕·일자산코스,광진구,#레포츠,,,3.0,,,
1217,[서울둘레길 2코스] 용마·아차산코스,노원구,#레포츠,,,3.0,,,
1219,DMC(디지털미디어시티) 자전거코스,마포구,#DMC자전거코스#디지털미디어시티자전거코스#레포츠#수도권#자전거코스,,,3.0,,,
1221,난지한강공원 MTB코스장,마포구,#낚시#낚시터#난지한강공원#레포츠#한강,,,3.0,,,
1222,광운대학교 아이스링크,노원구,#레포츠#스케이트장,,,3.0,,,
1223,한강공원 뚝섬 눈썰매장,광진구,#레포츠,,,3.0,,,
1224,[북악하늘길 3산책로] 북카페~숲속다리,성북구,#걷기길#레포츠#부모님과함께#산책로#산책코스#산책하기좋은곳#자연환경,,,3.0,,,
1226,[북악하늘길 2산책로] 하늘교~성북천발원지,성북구,#레포츠#산책길#산책로#산책코스#산책하기좋은곳#서울산책#힐링산책,,,3.0,,,
1229,목동사격장,양천구,#데이트#레포츠#사격#사격장#실내레포츠#실내운동#연인과함께#커플데이트,,,3.0,,,
1230,코오롱등산학교 실내빙장,강북구,#레포츠#복합등산레저문화센터#수도권#코오롱등산학교실내빙장,,,3.0,,,
1231,그랜드하얏트 서울 아이스링크,용산구,#겨울스포츠#레포츠#복합레저스포츠#스케이트#스케이트장#스케이트장,,,3.0,,,
