p_id,u_id,u_rate,review,review_en
f222,마리사,3,위치가 굉장히 좋아서 주말에 가면 사람 너무 많아요 ㅠ 화장실 한번 가려면 꽤 기다려야함,The location is so good that there are too many people on weekends. ᅲ You have to wait a long time to go to the bathroom once.
c198,마리사,4,"평일 11시~18시에 만원으로 시간 무제한, 음료, 볶음밥 구성이라 좋았어요 ","It was nice to have unlimited time, drinks, and fried rice at 11:00 to 18:00 on weekdays."
f412,막가롱,2,사장님인지 매니저이신 분의 말투가 상당히 불쾌했습니다. 하고싶은 회사의 게임이 있어서 가져다달라고 부탁드렸지만 저희를 면박하는 말투로 그 게임의 회사는 어린아이들만 재밌는 게임이다. 모르면 그냥 우리의 추천을 받아라 라고 하셨습니다. 결국엔 저희 의사 묻지도 않고 일방적으로 게임 가져오셔서 설명 하시더군요;;; 손님들이 재밌는 게임을 하게끔 하는 의도는 알겠으나 저희가 원하는 게임이 있다고 분명하게 말씀드렸는데도 완전히 무시하는 태도는 정말 어이없었습니다. 나중에 몰래 다른 직원분께 부탁해서 저희가 원했던 게임 받았는데 정말 재밌게 하고 왔고요 고객들을 그냥 보드게임 모르는 무식자들로 취급하셔서 있는 내내 불편했습니다. 재방문 의사 0%~접기,"The way the boss or manager spoke was very unpleasant. I asked him to bring us a game from a company he wanted to play, but the company is only fun for young children with a blunt way of speaking. If you don't know, just take our recommendation. He ended up unilaterally bringing in the game and explaining it without asking our doctor.;;;; I understand the intention of making the guests play fun games, but the attitude of ignoring them completely was ridiculous even though we made it clear that there was a game we wanted. Later, I secretly asked another employee to play the game we wanted, and we had a lot of fun, and he treated our customers as ignorant people who didn't know board games, so I felt uncomfortable all the time. 0% of revisit intention to fold"
f512,막가롱,2,사장님인지 매니저이신 분의 말투가 상당히 불쾌했습니다. 하고싶은 회사의 게임이 있어서 가져다달라고 부탁드렸지만 저희를 면박하는 말투로 그 게임의 회사는 어린아이들만 재밌는 게임이다. 모르면 그냥 우리의 추천을 받아라 라고 하셨습니다. 결국엔 저희 의사 묻지도 않고 일방적으로 게임 가져오셔서 설명 하시더군요;;; 손님들이 재밌는 게임을 하게끔 하는 의도는 알겠으나 저희가 원하는 게임이 있다고 분명하게 말씀드렸는데도 완전히 무시하는 태도는 정말 어이없었습니다. 나중에 몰래 다른 직원분께 부탁해서 저희가 원했던 게임 받았는데 정말 재밌게 하고 왔고요 고객들을 그냥 보드게임 모르는 무식자들로 취급하셔서 있는 내내 불편했습니다. 재방문 의사 0%~접기,"The way the boss or manager spoke was very unpleasant. I asked him to bring us a game from a company he wanted to play, but the company is only fun for young children with a blunt way of speaking. If you don't know, just take our recommendation. He ended up unilaterally bringing in the game and explaining it without asking our doctor.;;;; I understand the intention of making the guests play fun games, but the attitude of ignoring them completely was ridiculous even though we made it clear that there was a game we wanted. Later, I secretly asked another employee to play the game we wanted, and we had a lot of fun, and he treated our customers as ignorant people who didn't know board games, so I felt uncomfortable all the time. 0% of revisit intention to fold"
e310,만경이,5,방탈출 가성비 갑갑갑!!,The cost-effectiveness of escape room is so great!!
f181,만경이,4,잃어버린 보물 테마 재미있었어요!,The lost treasure theme was fun!
e210,만경이,4,잃어버린 보물 테마 재미있었어요!,The lost treasure theme was fun!
f313,만두,5,오랜만에 괜찮은 보드카페 찾았네요 ㅎ,I found a nice board cafe after a long time.
e211,만두,3,친구랑 가봤는데 탈출못했어요 ㅋㅋ ㅠㅠㅠ,"I've been there with a friend, but I haven't escaped. LOL"
f185,만두,3,친구랑 가봤는데 탈출못했어요 ㅋㅋ ㅠㅠㅠ,"I've been there with a friend, but I haven't escaped. LOL"
e39,만두,4,방탈출 도장깨기할겸 가봤는데 재밌었어요,I went there to break the escape room seal. It was fun.
g1612,만해,5,마이크 소리도 크고 빵빵. 무엇보다 방이 커서 좋아요!! 너무 작으면 무슨 오락실 노래방같아서 답답한뎅 여긴 커서 조음,"The microphone is loud and loud. Above all, I like the room because it's big!! If it's too small, it's like an arcade or a karaoke room."
g39,맛도사,1,알바 불친절 노래 소리가 너무 작음.  리모콘으로 볼륨 키워도 작음. 흥이 안 남,The unkind part-time job song is too small.  The volume is small even if you turn up the volume with the remote control. off one's gills
f813,맛따라멋따라,5,압포 b,extrusion b.
f244,맛맛맛,2,특이한 컨셉 요새 너무 더워서 그런지 에어컨 안 틀고 선풍기 바람 맞으면서 안마기 쓰고 있자니 잠이 솔솔 오더라. 낮잠 핫플레이스?!,"The unique concept. Maybe it's because it's so hot these days, but I fell asleep when I was using a massage device without the air conditioner. A nap hot place?!"
f2110,맛맛맛,3,"안주는 모르겠고 간단한 다트 게임과 맥주, 칵테일이 가능한 곳.","I don't know the side dishes, but it's a place where you can play simple darts games, beer, and cocktails."
f274,맛맛맛,3,사람 많을 땐 안 가봐서 어떤지 모르지만 무난무난,"I don't know what it's like when there's a lot of people, but it's okay?"
f254,맛맛맛,2,특이한 컨셉 요새 너무 더워서 그런지 에어컨 안 틀고 선풍기 바람 맞으면서 안마기 쓰고 있자니 잠이 솔솔 오더라. 낮잠 핫플레이스?!,"The unique concept. Maybe it's because it's so hot these days, but I fell asleep when I was using a massage device without the air conditioner. A nap hot place?!"
a46,맛맛맛,3,레인이 자꾸 말썽이었지만 여럿이 놀기 좋음.,"Lane kept getting into trouble, but it was good for many people to play."
e20,맛박사,5,최고예요,It's the best.
f171,맛박사,5,최고예요,It's the best.
f35,맛박사,5,최고예요,It's the best.
f203,맛없으면굶음,2,"정말 많이 갔는데 갈수록 관리 안되는게 보임....ㅠㅠ 점점 더러워지고 불친절해지고 음식 맛도 없어짐 놀숲 떡볶이 어딜가든 노맛이니까 시키지마세요..,, 특히 크림떡볶이는 진짜 객관적으로 맛없음","I've been there so many times, but I can see it's getting worse and worse.Don't order NolSup tteokbokki because it's not good anywhere else. Especially cream tteokbokki is really bad."
c1613,맛없으면굶음,2,"정말 많이 갔는데 갈수록 관리 안되는게 보임....ㅠㅠ 점점 더러워지고 불친절해지고 음식 맛도 없어짐 놀숲 떡볶이 어딜가든 노맛이니까 시키지마세요..,, 특히 크림떡볶이는 진짜 객관적으로 맛없음","I've been there so many times, but I can see it's getting worse and worse.Don't order NolSup tteokbokki because it's not good anywhere else. Especially cream tteokbokki is really bad."
f193,맛없으면굶음,2,"정말 많이 갔는데 갈수록 관리 안되는게 보임....ㅠㅠ 점점 더러워지고 불친절해지고 음식 맛도 없어짐 놀숲 떡볶이 어딜가든 노맛이니까 시키지마세요..,, 특히 크림떡볶이는 진짜 객관적으로 맛없음","I've been there so many times, but I can see it's getting worse and worse.Don't order NolSup tteokbokki because it's not good anywhere else. Especially cream tteokbokki is really bad."
f23,맛있는게좋아,3,음료 깔끔. 친절. 보드게임 구성품이 중간중간 비어있기도 함.,Neat drink. Kindness. Board game components are sometimes empty.
f1712,맛집만 리뷰쓰는편,5,개존잼 노래도 90년대스타일이라 힙지로를 완.벽 재현함 글고 칵테일도 잘타심 ; 군필인 사람 데리고가면 예비군의밤(예거밤) 시킴ㅌㅌㅌㅋㅋㅋ술 잘드시는분은 술끼리 메뉴 추천 ㄹㅇ 코끼리에 술담아주심,"Since the song is from the 90s, it is a perfect reproduction of hip-jiro and cocktails well; if you take someone who is in the military, you'll order a reserve army night (Yeogeobam) if you're a good drinker, please recommend a drink to an elephant."
f1813,맛집좋하,4,친절하고 좋으심 그닥 시원하진 않은데 그냥 쉬러 감,"Kind and nice. It's not that cool, but I'm just taking a rest."
c102,맛집탐방러,5,냥이들이 예뻐서 계속 생각나는 곳이예요. ,It's a place where I keep thinking of cats because they're pretty.
c92,맛집탐방러,5,냥이들이 예뻐서 계속 생각나는 곳이예요. ,It's a place where I keep thinking of cats because they're pretty.
g413,맛집탐험가,4,음향이 좋다기보단 좋게 들리는 것이다. 마이크 자체에서 숨소리가 굉장히 크게 묻어나와 노래를 잘 부르는 사람들은 소리가 너무 과하게 나와 당황스러울 것이다. 즉 날 것의 소리가 나오지 않고 msg가 첨가된 소리가 나와 노랠 연습하러 가려는 사람들에겐 비추천한다. 하지만 깔끔하고 시설도 좋아 웬만한 사람들은 가면 만족 할 것임.,"It sounds better than good. The sound of breathing is so loud in the microphone itself that people who sing well will be embarrassed by the sound being too loud. In other words, it is not recommended to those who want to go to practice singing because there is no sound of flying and the sound of MSG is added. But it's neat and has good facilities, so most people will be satisfied when they go."
g513,맛집탐험가,4,음향이 좋다기보단 좋게 들리는 것이다. 마이크 자체에서 숨소리가 굉장히 크게 묻어나와 노래를 잘 부르는 사람들은 소리가 너무 과하게 나와 당황스러울 것이다. 즉 날 것의 소리가 나오지 않고 msg가 첨가된 소리가 나와 노랠 연습하러 가려는 사람들에겐 비추천한다. 하지만 깔끔하고 시설도 좋아 웬만한 사람들은 가면 만족 할 것임.,"It sounds better than good. The sound of breathing is so loud in the microphone itself that people who sing well will be embarrassed by the sound being too loud. In other words, it is not recommended to those who want to go to practice singing because there is no sound of flying and the sound of MSG is added. But it's neat and has good facilities, so most people will be satisfied when they go."
b26,망구루,5,애국의 기준은  사람마다 다르고 평점을 매길 수 없는 곳 입니다. 일반 시민으로써 공원이 참 괜찮게 자꾸어져있습니다. 참 좋은 공원입니다.,"The standard of patriotism is different for each person and cannot be graded. As an ordinary citizen, the park is very nice. What a nice park."
