,id,title,title_ko,rate,year,country,genre,running_time,contents
372,372,음란서생,음란서생,3,2006,한국,코미디/드라마/시대극,2시간 19분,"명망 높은 사대부 집안 자제이자 당대 최고의 문장가로 알려진 '윤서'(한석규)에게 권력은 쫓기에 허망한 것이요, 당파 싸움은 논하기에 그저 덧없는 것. 권태로운 양반 라이프를 살아가던 윤서는 반대파의 모략으로 골치 아픈 사건을 맡게 되고, 이 와중에 저잣거리 유기전에서 일생 처음 보는 난잡한 책을 접하게 되면서 알 수 없는 흥분을 느낀다. 윤서는 급기야 몸소 음란소설을 써 보는 용기를 발휘하게 되는데. 추월색이라는 필명으로 음란소설을 발표하던 윤서는, 1인자가 되고싶은 욕심에 고신 전문가로 악명을 떨치고 있는 가문의 숙적 '광헌'(이범수)에게 소설 속 삽화를 그려줄 것을 부탁한다. 광헌 역시 자신의 맥박수치를 끌어 올리는 제안을 차마 거절치 못하고 윤서와 나란히 음란 소설 창작에 빠져 든다. 아름답고 격조높은 문체가 박력 넘치는 그림을 만났으니, 금상첨화, 화룡점정이라! 양반의 점잖음을 잊은 두 사람의 완벽한 음란호흡은 최고의 작품을 탄생시키고, 양반 콤비의 작품은 장안 최고의 화제작으로 급부상하는데..."
373,373,스캔들 - 조선남녀상열지사,스캔들 - 조선남녀상열지사,2.5,2003,한국,로맨스/드라마,2시간 00분,"어려서부터 남달리 총명하여 어깨너머로 사서삼경을 깨쳤지만, 조선에서 여자로 태어난 것에 대한 한과 불만을 지니고 있는 조씨부인. 겉으론 사대부 현모양처의 삶을 살면서, 남몰래 남자들을 정복해가는 사랑게임을 즐긴다. 한편, 그녀의 사촌동생 조원은 시,서,화에 능하고 무술에 도통하나, 귄위적이고 가부장적인 주류의 가치관을 비웃듯 고위관직을 마다하고 뭇여인들에 탐닉하는 것을 즐긴다. 어릴 적 첫사랑의 대상이기도 한 사촌누이, 조씨부인과는 서로에 대한 감정을 숨긴 채 사랑게임의 은밀한 동업관계를 유지한다. 어느날 조씨부인은 남편의 소실로 들어올 막 피어나는 꽃봉오리 같은 어린 소옥을 범해줄 것을 조원에게 제시하지만 조원의 마음은 이미 딴 곳에 가있다. 9년간 수절하며 열녀문까지 하사받은 정절녀 숙부인이 바로 그 상대. 나름대로 신념을 갖고 선택적 삶(천주교도)을 살아가는 학처럼 고고한 성품의 소유자 숙부인을 유혹하려는 조원은 물불을 가리지 않는다. 그러나 조선시대 최고의 바람둥이에게도 천하의 정절녀를 정복하기란 그리 녹녹치 않은데..."
374,374,밀양,밀양,4.5,2007,한국,드라마,2시간 21분,"신애(전도연)는 교통사고로 죽어버린 남편의 고향 밀양으로 아들 준(선정엽)을 데리고 이사한다. 오는 길에 고장난 차를 고쳐주러 온 카센터 사장 종찬(송강호)의 렉카를 타고 밀양으로 들어가는 세 사람. 신애는 남편의 고향에 덩그러니 정착한 모자를 측은하게 보는 사람들에게 애써 씩씩하게 군다. 종찬은 이 속모를 여자를 그날부터 졸졸 따른다. 살 집을 구해주고, 피아노 학원을 봐주고, 그녀를 따라 땅을 보러 다니며 그의 하루 일과는 시작된다. 늘 네댓 걸음 뒤에서, 부르면 다가서고 밀쳐내면 물러나면서."
375,375,The Hot Chick,핫 칙,0.5,2002,미국,코미디/판타지,1시간 44분,"심술꾸러기 날라리에 공주병도 모자라 남 엿 먹이는 것이 취미인 제시카. 고등학교 졸업을 앞둔 그녀는 치어리더 경연대회 우승과 졸업파티의 퀸이 되기 위해 눈에 보이는 것이 없다. 친구들과 어울려 쇼핑을 간 제시카는 한 골동품 가게에서 황금빛이 요사스럽게 감도는 귀걸이 하나를 구하게 된다. 하지만 그 요상한 귀걸이는 사람의 몸을 바뀌게 하는 주술이 걸린 귀걸이. 공교롭게도 주유소에서 마주친 지저분한 좀도둑 클라이브가 제시카가 흘린 귀걸이 한 짝을 손에 넣게 된다. 아침이 되니 좀도둑 클라이브의 몸으로 바뀐 제시카. 가장 친한 친구 에이프릴을 찾아가지만, 누가 알아 볼 수 있으랴, 이 더-티한 남자가 제시카라고... 하지만, 둘만의 비밀을 알고 있는 이 이상한 남자가 자신의 친구 제시카라는 것을 믿게 된 에이프릴. 그녀 ? 혹은 그의 몸을 되찾기 위해 동분서주하게 되고... 하지만 여자도 아닌, 그렇다고 남자도 아닌 제시카는 가는 곳 마다 게이 취급을 받으며 사고만 일어나는데..."
376,376,Step Up Revolution,스텝업 4: 레볼루션,4,2012,미국,드라마/음악/로맨스,1시간 38분,"‘MOB’의 리더인 션은 유튜브 댄스 배틀에서 천만 조회수를 돌파해 십만 달러의 상금을 받는 것이 목표이다. 반면, 거대 호텔 사장의 외동딸인 에밀리는 후계자가 되길 바라는 아버지의 뜻과는 달리 정식 무용단의 프로댄서가 되는 것이 꿈이다. 에밀리는 호텔 클럽에서 완벽한 댄스를 선보이는 션을 만나고, 서로 사랑에 빠진다. 
어느 날, 션이 살고 있는 동네가 에밀리 아버지로 인해 강제 철거된다는 소식을 듣게 되고, 그는 ‘MOB’의 멤버들을 하나로 모으기 시작한다. 춤 안에 자신들의 외침을 담아 대항하는 그들의 열정적인 모습을 본 에밀리는 신분을 숨긴 채로 팀에 합류하게 되는데…"
377,377,Step Up 3D,스텝 업 3D,3,2010,미국,로맨스/드라마,1시간 47분,"뉴욕 최고의 댄스팀 ‘파이러트’의 리더 ‘루크’는 곧 다가올 세계 최대의 댄스배틀 ‘월드 잼’을 준비하던 중, 우연히 길거리 댄스 배틀에서 탁월한 댄스 실력으로 상대편을 단숨에 제압해버린 ‘무스’를 만나게 된다. 그리고 평소 남다른 댄스실력을 보이던 ‘나탈리’까지 포섭한 루크는 파워풀한 댄스와 화려한 퍼포먼스로 무대를 장악하며 예선을 통과한다. 결승에 가까워질수록 세계 최고의 댄서가 될 꿈을 꾸는 루크. 그러나 자신들의 비밀 리허설 동영상이 인터넷에 유출되면서 위기를 맞게 되고, 동시에 ‘나탈리’마저 갑자기 사라지게 되는데..."
378,378,Best Chef,식객,3,2007,한국,드라마,1시간 53분,"대한민국 최고의 음식 맛을 자랑하는 운암정의 대를 잇기 위해 제자들 중 단 한 명의 요리사를 선출하는 자리. 음식에 마음을 담는 천재 요리사 ‘성찬(김강우 분)’과 승리를 위해 물불을 가리지 않는 야심가 ‘봉주(임원희 분)’ 는 후계자 자리를 놓고 대결을 펼친다. 요리대결의 과제는 황복회! 두 요리사의 실력은 우열을 가리기 힘들 정도로 맛과 모양이 뛰어난 최상급의 요리지만, 성찬의 요리를 먹은 심사위원들이 갑자기 복어 독에 중독되어 하나 둘씩 쓰러진다. 이 모습에 당황하는 성찬과 옆에서 회심의 미소를 짓고 있는 봉주. 결국, 운암정의 후계자는 봉주의 몫으로 돌아가게 되는데..
  그리고 5년후… 조선시대 최고의 요리사인 대령숙수의 칼이 발견되고, 그의 적통을 찾는 요리대회가 열리게 된다. 5년전 실수로 요리에서 손을 뗀 천재요리사 성찬은 요리대회를 취재하는 열혈VJ 진수(이하나 분)의 끊임없는 권유와 숙명적 라이벌인 봉주의 등장으로 요리 대회 참가를 결심하고, 현존하는 최고의 요리사 자리를 놓고 다시 만난 성찬과 봉주. 그리고 이 둘의 팽팽한 대결을 지켜보는 진수.
  천재 요리사 성찬을 넘어 대령숙수의 적통을 차지하려는 야심가 봉주와 그의 강력한 방해공작에도 불구하고 자신의 실력을 발휘하는 성찬은 드디어 결선에서 맞서게 되는데.. 과연 현존하는 최고의 요리사는 누가 될 것인가..."
379,379,Home Alone 3,나 홀로 집에 3,2.5,1997,미국,코미디/범죄/가족,1시간 42분,"미 국방부는 일급 기밀 컴퓨터 칩을 도난당한다. 전문적이고 무자비한 절도 행위를 자행해온 국제 범죄 조직이 블랙 마켓에서 이 컴퓨터 칩을 대가로 수백만 달러를 요구하고 있다. 이 무자비한 범죄조직의 악당들은 무선 조정 자동차에 숨겨서 공항을 빠져 나오던 중 가방이 할머니 것과 바뀌는 사건이 발생한다.  일당들은 공항에서 할머니의 집까지 태워준 택시 기사를 협박하여 할머니의 집을 알아내지만 막상 할머니 집에 도착에 동네 전체 14 가구 모두가 운전 기사가 묘사한 집과 똑같았다. 이제부터 네명의 능숙한고 고도의 훈련으로 무장한 국제 범죄자들은 컴퓨터 칩을 찾기 위한 계획적이고 치밀한 수색작업에 들어가는데 경찰과 인터폴, FBI도 이들의 작전을 막을 수 없다. 알렉스 프루이트(Alex: 알렉스 D. 린즈 분)는 상상력이 풍부한 8살 짜리 꼬마이다. 가족 모두는 휴가를 보내러 집을 비우게 되고, 수두를 앓느라 집에 혼자 남겨진 알렉스는 무료함을 달래기 위해 동네를 망원경으로 관찰하던 중 수상한 사람들을 발견하고 이들의 음모에 대응하기로 결심하게 된다."
380,380,Ice Age,아이스 에이지,4,2002,미국,애니메이션/모험/코미디/가족/판타지,1시간 21분,"거대한 빙하가 온 지구의 표면을 뒤덮기 시작하던 때
모든 동물들은 따뜻한 남쪽나라로 이동을 시작하지만, 염세적인 털북숭이 맘모스 만프레드(레이 로마노)만은 유별나게 북쪽으로 향한다. 만프레드는 우연히 떠버리 나무늘보 시드(존 레귀자모)를 만나고, 인간의 아이 로샨을 발견한 뒤 가족을 찾아주기로 한다. 이들은 여행길에 검치 호랑이 디에고(데니스 리어리)와 동행하게 되지만, 디에고는 비밀스런 임무를 맡고 있는 처지다. 바로 호랑이 무리의 두목으로부터 끼니를 때울 만한 인간의 아이를 납치해오라는 명령을 받은 것이다. 과연 로샨은 무사히 가족의 품으로 돌아갈 수 있을까?"
381,381,ハウルの動く城,하울의 움직이는 성,3,2004,일본,판타지/애니메이션,1시간 59분,"19세기 말 마법과 과학이 공존하고 있는 세계 앵거리. 소피는 돌아가신 아버지의 모자상점에서 쉴틈없이 일하는 18살 소녀이다. 어느 날 오랫만에 마을로 나간 소피는 우연히 하울을 만나게 된다. 하울은 왕실 마법사로서 핸섬하지만 조금 겁이 많은 청년이다. 황무지 마녀는 두 사람의 사이를 오해, 주문을 걸어 소피를 90살의 늙은 할머니로 만들어 버린다. 가족을 걱정한 소피는 집을 나오게 되고 황무지를 헤매다가 하울이 사는 성에서 가정부로 낯선 생활을 시작한다. 4개의 다리로 걷는 기괴한 움직이는 성 안에서 하울과 소피의 기묘한 사랑과 모험이 시작되는데..."
382,382,평양성,평양성,1.5,2010,한국,드라마/시대극/코미디,1시간 57분,"‘황산벌’전투를 기억하시는가? 그 후 8년, 백제를 손안에 넣은 신라가 이번엔 고구려 평양성을 타겟으로 콕~ 점 찍었다. 삼국을한꺼번에 꿀꺽~ 삼키기위해서는 절대 양보할 수 없는 마지막 보루- 그곳이 고구려 평양성 되시겠다. 삼국통일의 노른자, 고구려의 평양성을 호시탐탐 노리는 능구렁이 야심가가 있었으니, 그가바로 신라 김유신이다. 한반도 전체를 삼키려는 당나라의 야욕을 알아차리고 조심스럽게 고구려와 연합 작전을 계획, 삼국통일을 준비하는 김유신. 하지만난데없이 당나라로 망명한 고구려의 정통 후계자 남생 때문에 다 된 밥에 코를 빠뜨리게 된다. 이리저리 민폐만 끼치고 다니는 남생 때문에 속이 뒤집히는 이가 한 명 더 있으니, 남생의동생 남건이다. 아버지연개소문의 뜻을 받들어, 형 남생의 방해공작을 꿋꿋하게 버텨내는 남건. 신라의 멀티연합군에 맞서 고구려를 지키기 위해 기상천외한 신무기를 앞세워 평양성을 사수한다.
 “전쟁에서 살아남으려면, 줄을 잘 서야한당께”있는 놈, 잘난 놈, 가진 놈들의 이전투구 속에서도 제 한 목숨 건사하는 것이 유일한 삶의 목표인 남자가 있었으니, 그의 이름은 거-시-기- 다. 8년 전 황산벌 전투에서 홀로 살아남은 불사신 거시기가 이번에는 신라군에서 두 번째 군 생활을 하는 불운을 맞게 됐다. 그의 전쟁 철학은 잘 싸우는 것이 아니라, 줄을 잘 서서 살아남는 것, 그 뿐이다. 손 안대고 코 풀고, 피 흘리지 않고 승리하기 위한 김유신의 노망난 척, 생떼 작렬, 미션임파서블 작전이 펼쳐지고, 기상천외한 에코무기와 최첨단 신무기로 적들을 교란시키며 고군분투 하는 외로운 카리스마 남건. 그 잘난 놈들 틈바구니에서 거시기는 상상초월 전투 중 오매불망 님자 갑순이와 사랑에 빠져 고구려로 국적 세탁까지 감행하려 하는데… 2011년 1월, 한반도 역사상 가장 기상천외한 전쟁이 시작된다!"
383,383,선생 김봉두,선생 김봉두,3,2003,한국,드라마/코미디,1시간 57분,"서울의 잘나가는 초등학교 선생인 김봉두(차승원)는 아이들보다 한술 더 떠 지각을 밥먹듯이 하고, 교장 선생에게 매일매일 혼나는 문제 선생이다. 교재 연구보다는 술을 더 좋아하고, 학부모들의 각종 돈봉투를 적극 권장, 장려하던 어느날, 꼬리가 길면 잡히는 법이라고 김봉두는 봉투 사건으로 인해 오지의 시골분교로 발령된다. 휴대폰도 터지지 않고, 외제담배는 커녕 국산담배도 구할 수 없는 오지의 마을로 쫓겨나는데..."
